,index,Net Income,Depreciation,Adjustments To Net Income,Changes In Accounts Receivables,Changes In Liabilities,Changes In Inventories,Changes In Other Operating Activities,Total Cash Flow From Operating Activities,Capital Expenditure,Investments,Other Cash flows from Investing Activities,Total Cash Flows From Investing Activities,Dividends Paid,Sale Purchase of Stock,Net Borrowings,Other Cash Flows from Financing Activities,Total Cash Flows From Financing Activities,Effect Of Exchange Rate Changes,Change In Cash and Cash Equivalents,Cash And Cash Equivalents,Short Term Investments,Net Receivables,Inventory,Other Current Assets,Total Current Assets,Long Term Investments,"Property, plant and equipment",Goodwill,Intangible Assets,Other Assets,Deferred Long Term Asset Charges,Total Assets,Accounts Payable,Short/Current Long Term Debt,Other Current Liabilities,Total Current Liabilities,Long Term Debt,Other Liabilities,Deferred Long Term Liability Charges,Minority Interest,Total Liabilities,Common Stock,Retained Earnings,Treasury Stock,Capital Surplus,Other Stockholder Equity,Total stockholders' equity,Net Tangible Assets,Total Revenue,Cost of Revenue,Gross Profit,Research Development,Selling General and Administrative,Others,Total Operating Expenses,Operating Income or Loss,Total Other Income/Expenses Net,Earnings Before Interest and Taxes,Interest Expense,Income Before Tax,Income Tax Expense,Minority Interest,Net Income From Continuing Ops,Discontinued Operations,Net Income Applicable To Common Shares
277,KEY,791000.0,314000.0,774000.0,0.0,0.0,0.0,-111000.0,1689000.0,-145000.0,-2436000.0,29000.0,-6457000.0,-335000.0,0.0,225000.0,4047000.0,4838000.0,0.0,70000.0,677000.0,3000.0,0.0,51000.0,3958000.0,6359000.0,34706000.0,1518000.0,2446000.0,740000.0,90684000.0,1436000.0,136453000.0,104087000.0,207000.0,0.0,107686000.0,12157000.0,1350000.0,0.0,0.0,121213000.0,1257000.0,9378000.0,-3445000.0,6385000.0,-541000.0,13575000.0,10745000.0,4724000.0,0.0,4724000.0,0.0,3053000.0,527000.0,3583000.0,1141000.0,-173000.0,0.0,0.0,968000.0,179000.0,2000.0,789000.0,1000.0,754000.0
278,KEYS,335000.0,134000.0,77000.0,-42000.0,7000.0,-22000.0,-60000.0,420000.0,-91000.0,1000.0,-1000.0,-90000.0,0.0,0.0,-1000.0,-16000.0,-29000.0,-1000.0,300000.0,783000.0,0.0,466000.0,474000.0,131000.0,1854000.0,55000.0,512000.0,736000.0,208000.0,431000.0,392000.0,3796000.0,189000.0,0.0,239000.0,644000.0,1093000.0,546000.0,0.0,0.0,2283000.0,2000.0,949000.0,-680000.0,1242000.0,-618000.0,1513000.0,569000.0,2918000.0,1294000.0,1624000.0,425000.0,818000.0,-15000.0,2522000.0,396000.0,-30000.0,396000.0,-47000.0,366000.0,31000.0,0.0,335000.0,0.0,335000.0
279,KMB,2166000.0,705000.0,27000.0,-23000.0,-61000.0,230000.0,67000.0,3232000.0,-771000.0,-33000.0,49000.0,-732000.0,-1311000.0,0.0,-213000.0,-29000.0,-2185000.0,-11000.0,304000.0,923000.0,0.0,2176000.0,1679000.0,337000.0,5115000.0,257000.0,7169000.0,1480000.0,0.0,581000.0,0.0,14602000.0,2609000.0,963000.0,632000.0,5846000.0,6497000.0,2142000.0,0.0,219000.0,14485000.0,473000.0,5831000.0,-7103000.0,697000.0,-3474000.0,-102000.0,-1582000.0,18287000.0,11590000.0,6697000.0,0.0,3334000.0,-8000.0,14916000.0,3371000.0,-230000.0,3371000.0,-319000.0,3141000.0,922000.0,219000.0,2219000.0,0.0,2166000.0
280,KIM,378850.0,325920.0,-64340.0,-6571.0,-7886.0,0.0,-41877.0,592096.0,0.0,326337.0,16222.0,165383.0,-474045.0,0.0,-555297.0,-82580.0,-804527.0,0.0,-47048.0,142486.0,0.0,181823.0,0.0,0.0,324309.0,926556.0,9386365.0,0.0,294687.0,298683.0,23401.0,11230600.0,145751.0,0.0,124517.0,270268.0,5066368.0,404137.0,147694.0,233688.0,5740773.0,4250.0,0.0,-671101.0,5922958.0,-671101.0,5256107.0,4961420.0,1170792.0,329024.0,841768.0,0.0,85096.0,0.0,775003.0,395789.0,68932.0,395789.0,-192549.0,464721.0,78583.0,233688.0,386138.0,0.0,330612.0
281,KMI,708000.0,2209000.0,1960000.0,-107000.0,144000.0,49000.0,-88000.0,4758000.0,-3215000.0,-177000.0,36000.0,-1625000.0,-1272000.0,0.0,-1431000.0,66000.0,-2637000.0,2000.0,498000.0,684000.0,0.0,1550000.0,357000.0,544000.0,3229000.0,7233000.0,38705000.0,22152000.0,3318000.0,5668000.0,4352000.0,80305000.0,1257000.0,2703000.0,1339000.0,5924000.0,37435000.0,2144000.0,916000.0,371000.0,45503000.0,22000.0,-6669000.0,-661000.0,41739000.0,-661000.0,34431000.0,8961000.0,13058000.0,5801000.0,7257000.0,0.0,677000.0,420000.0,9107000.0,3951000.0,-2313000.0,3951000.0,-1806000.0,1638000.0,917000.0,371000.0,721000.0,0.0,548000.0
282,KLAC,704422.0,66932.0,48427.0,-8292.0,28969.0,-67579.0,-13183.0,759696.0,-31741.0,164543.0,4809.0,144687.0,-324483.0,0.0,-135000.0,11936.0,-636702.0,2782.0,270463.0,1108488.0,1382806.0,631423.0,698635.0,9553.0,3868032.0,0.0,278014.0,335177.0,4331.0,476878.0,302219.0,4962432.0,106517.0,0.0,378429.0,1002423.0,3057936.0,212959.0,0.0,0.0,4273318.0,156.0,284825.0,-48685.0,452818.0,-48685.0,689114.0,349606.0,2984493.0,1159791.0,1824702.0,479658.0,375699.0,0.0,2015148.0,969345.0,-111153.0,969345.0,-122887.0,858192.0,153770.0,0.0,704422.0,0.0,704422.0
283,KSS,556000.0,938000.0,141000.0,0.0,256000.0,249000.0,36000.0,2153000.0,-768000.0,0.0,12000.0,-756000.0,-358000.0,0.0,-127000.0,11000.0,-1030000.0,0.0,367000.0,1074000.0,0.0,27000.0,3795000.0,351000.0,5247000.0,0.0,8103000.0,0.0,0.0,224000.0,23000.0,13574000.0,1507000.0,0.0,508000.0,2974000.0,2795000.0,943000.0,0.0,0.0,8397000.0,4000.0,12522000.0,-10352000.0,3003000.0,-14000.0,5177000.0,5177000.0,19681000.0,11944000.0,7737000.0,0.0,5430000.0,32000.0,18312000.0,1369000.0,-494000.0,1369000.0,-308000.0,875000.0,319000.0,0.0,556000.0,0.0,556000.0
284,KHC,3596000.0,1337000.0,-790000.0,-2055000.0,879000.0,-130000.0,-189000.0,2648000.0,-1247000.0,0.0,2699000.0,1452000.0,-3764000.0,0.0,7533000.0,-69000.0,-4620000.0,-137000.0,-657000.0,4204000.0,0.0,1158000.0,2684000.0,707000.0,8753000.0,0.0,6688000.0,44125000.0,59297000.0,1617000.0,0.0,120480000.0,3996000.0,2046000.0,1493000.0,9501000.0,29713000.0,23692000.0,0.0,216000.0,62906000.0,12000.0,588000.0,-1835000.0,58593000.0,-1628000.0,57358000.0,-46064000.0,26300000.0,16399000.0,9901000.0,120000.0,2933000.0,0.0,19452000.0,6848000.0,-1909000.0,6848000.0,-1134000.0,4939000.0,1333000.0,216000.0,3606000.0,0.0,3416000.0
285,KR,1975000.0,2403000.0,372000.0,-110000.0,16000.0,-382000.0,-263000.0,4272000.0,-3699000.0,-157000.0,93000.0,-3875000.0,-429000.0,0.0,1861000.0,-86000.0,-352000.0,0.0,45000.0,322000.0,0.0,1649000.0,6561000.0,910000.0,10340000.0,218000.0,21016000.0,3031000.0,1153000.0,747000.0,0.0,36505000.0,5818000.0,2197000.0,3290000.0,12860000.0,11126000.0,5102000.0,0.0,12000.0,29795000.0,1918000.0,15543000.0,-13833000.0,3070000.0,-715000.0,6698000.0,2514000.0,115337000.0,88785000.0,26552000.0,0.0,20750000.0,0.0,111875000.0,3462000.0,-548000.0,3462000.0,-522000.0,2914000.0,957000.0,12000.0,1957000.0,0.0,1959000.0
286,LB,1158000.0,518000.0,80000.0,-44000.0,31000.0,30000.0,100000.0,1990000.0,-990000.0,129000.0,8000.0,-833000.0,-691080.0,0.0,-21000.0,-3000.0,-1765000.0,-6000.0,-614000.0,1934000.0,5000.0,294000.0,1096000.0,136000.0,3465000.0,79000.0,2741000.0,1348000.0,411000.0,126000.0,19000.0,8170000.0,683000.0,36000.0,840000.0,2014000.0,5700000.0,1183000.0,0.0,2000.0,8897000.0,157000.0,205000.0,-1741000.0,650000.0,12000.0,-729000.0,-2488000.0,12574000.0,6760000.0,5814000.0,0.0,3776000.0,0.0,10536000.0,2038000.0,-342000.0,2038000.0,-394000.0,1696000.0,538000.0,2000.0,1158000.0,0.0,1158000.0
287,LHX,324000.0,283000.0,60000.0,192000.0,-106000.0,-28000.0,0.0,924000.0,-152000.0,-19000.0,-11000.0,-1000.0,-252000.0,0.0,-669000.0,-16000.0,-893000.0,-24000.0,6000.0,487000.0,0.0,749000.0,867000.0,521000.0,2624000.0,0.0,924000.0,5352000.0,1231000.0,1878000.0,549000.0,12009000.0,494000.0,382000.0,546000.0,1981000.0,4120000.0,2851000.0,0.0,1000.0,8952000.0,125000.0,1330000.0,1601000.0,0.0,1601000.0,3056000.0,-3527000.0,5992000.0,3818000.0,2174000.0,0.0,1099000.0,0.0,4917000.0,1075000.0,-191000.0,1075000.0,-183000.0,884000.0,273000.0,1000.0,611000.0,-287000.0,322000.0
288,LH,711800.0,420000.0,159000.0,-89600.0,10100.0,-9600.0,-83800.0,1197100.0,-278900.0,1000.0,18300.0,-795700.0,0.0,0.0,-653400.0,-9700.0,-671000.0,-13200.0,-282800.0,433600.0,0.0,1518700.0,205200.0,148300.0,2478700.0,57600.0,1718600.0,6424400.0,3400500.0,167200.0,2100.0,14247000.0,508400.0,541100.0,345700.0,1827600.0,5243800.0,1598400.0,0.0,15200.0,8726000.0,12100.0,4955800.0,-1593800.0,2131700.0,-581100.0,5505800.0,-4319100.0,9552900.0,6698900.0,2854000.0,0.0,1305600.0,6100.0,8184000.0,1368900.0,-295300.0,1368900.0,-219100.0,1073600.0,360700.0,15200.0,712900.0,0.0,711800.0
289,LRCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,LW,285300.0,95900.0,-7100.0,-15100.0,7500.0,-10700.0,26500.0,382300.0,-152300.0,0.0,-2200.0,-144300.0,-27400.0,0.0,12300.0,-245100.0,-232800.0,600.0,5800.0,36400.0,0.0,186500.0,498900.0,2000.0,780000.0,155200.0,1043100.0,133900.0,39600.0,6500.0,2200.0,2158300.0,238000.0,13500.0,0.0,409600.0,104600.0,196100.0,0.0,47400.0,710300.0,1409800.0,0.0,-9200.0,0.0,-9200.0,1400600.0,1227100.0,2993800.0,2332000.0,661800.0,6700.0,273800.0,0.0,2612500.0,381300.0,57800.0,381300.0,-5900.0,439100.0,144500.0,47400.0,294600.0,0.0,280500.0
291,LEG,385800.0,106700.0,36300.0,3400.0,50800.0,-33300.0,-5800.0,552600.0,-124000.0,0.0,-34600.0,-102000.0,-177400.0,0.0,6500.0,-38200.0,-402200.0,-19700.0,28700.0,281900.0,0.0,486600.0,519600.0,36800.0,1324900.0,7100.0,565500.0,791300.0,163400.0,131900.0,23900.0,2984100.0,351100.0,3600.0,139100.0,706600.0,956200.0,227300.0,1500.0,2400.0,1890100.0,2000.0,2410500.0,-1827100.0,506200.0,-113600.0,1091600.0,136900.0,3749900.0,2848200.0,901700.0,0.0,398600.0,0.0,3266700.0,483200.0,3900.0,483200.0,-38800.0,487100.0,120000.0,2400.0,367100.0,19100.0,385800.0
292,LEN,911844.0,50219.0,230804.0,-260844.0,21432.0,-503527.0,57876.0,507804.0,-76439.0,-157304.0,-2454.0,-85837.0,-35324.0,0.0,-90370.0,-124758.0,-250883.0,0.0,171084.0,1205565.0,0.0,482031.0,9318639.0,145722.0,12675807.0,1447283.0,173614.0,0.0,0.0,834255.0,276261.0,15361781.0,591737.0,0.0,135403.0,784540.0,5198312.0,906479.0,0.0,185525.0,8150214.0,23707.0,4306256.0,-109270.0,2805349.0,-309.0,7026042.0,6986204.0,10949999.0,8556157.0,2393842.0,0.0,1131479.0,-41903.0,9645733.0,1304266.0,26203.0,1304266.0,-4626.0,1330469.0,417378.0,185525.0,913091.0,0.0,902655.0
293,LLY,2737600.0,1399500.0,1100900.0,-709400.0,1123800.0,-328200.0,-265500.0,4851000.0,-1037000.0,-1945400.0,-130100.0,-3139100.0,-2158500.0,0.0,2499600.0,-300800.0,-559800.0,-236400.0,915700.0,4582100.0,1456500.0,4732100.0,3561900.0,31800.0,15101400.0,5275900.0,8252600.0,3972700.0,4357900.0,1845400.0,0.0,38805900.0,1349300.0,638100.0,2813400.0,10986600.0,8368300.0,5370500.0,0.0,72800.0,24725400.0,688500.0,16046300.0,-8367700.0,5640600.0,-8287200.0,14007700.0,5677100.0,21222100.0,5710100.0,15512000.0,5310300.0,6330400.0,0.0,17350800.0,3871300.0,-497300.0,3871300.0,-185200.0,3374000.0,636400.0,72800.0,2737600.0,0.0,2737600.0
294,LNC,1192000.0,4000.0,908000.0,-54000.0,0.0,0.0,-817000.0,1272000.0,0.0,-2854000.0,309000.0,-3666000.0,-238000.0,0.0,-120000.0,3181000.0,1970000.0,0.0,-424000.0,2722000.0,0.0,430000.0,0.0,7254000.0,12118000.0,91518000.0,0.0,2273000.0,9196000.0,146522000.0,0.0,261627000.0,1976000.0,0.0,1563000.0,3539000.0,6350000.0,237260000.0,243000.0,0.0,247149000.0,5869000.0,7043000.0,1566000.0,0.0,1566000.0,14478000.0,12143000.0,13330000.0,9096000.0,4234000.0,0.0,2105000.0,328000.0,11533000.0,1797000.0,-339000.0,1797000.0,-331000.0,1458000.0,266000.0,0.0,1192000.0,0.0,1192000.0
295,LIN,1500000.0,1122000.0,104000.0,-33000.0,92000.0,-13000.0,17000.0,2789000.0,-1465000.0,214000.0,-23000.0,-1770000.0,-856000.0,0.0,357000.0,-71000.0,-659000.0,17000.0,377000.0,524000.0,0.0,1641000.0,550000.0,92000.0,2880000.0,731000.0,11477000.0,3117000.0,583000.0,544000.0,185000.0,19332000.0,906000.0,164000.0,415000.0,2478000.0,8917000.0,2485000.0,51000.0,431000.0,13880000.0,4000.0,12879000.0,-11936000.0,4074000.0,-4600000.0,5021000.0,1321000.0,10534000.0,5855000.0,4679000.0,92000.0,1154000.0,-8000.0,8215000.0,2319000.0,-230000.0,2319000.0,-174000.0,2089000.0,551000.0,431000.0,1538000.0,108000.0,1500000.0
296,LKQ,463975.0,198334.0,60390.0,-50801.0,18577.0,-64114.0,-6291.0,635014.0,-207074.0,-185671.0,18342.0,-1709928.0,0.0,0.0,1240202.0,-17990.0,1225737.0,-3704.0,140003.0,227400.0,0.0,860549.0,1935237.0,456640.0,3567594.0,199888.0,811576.0,3054769.0,584231.0,85141.0,3603.0,8303199.0,633773.0,66109.0,183047.0,1210785.0,3278790.0,370675.0,0.0,0.0,4860250.0,3075.0,2590359.0,-267175.0,1116690.0,-267175.0,3442949.0,-196051.0,8584031.0,5232328.0,3351703.0,0.0,2359110.0,0.0,7782871.0,801160.0,-124471.0,801160.0,-88263.0,676689.0,220566.0,8484.0,456123.0,7852.0,463975.0
297,LMT,5173000.0,1031000.0,-1499000.0,-648000.0,-351000.0,173000.0,1028000.0,5189000.0,-1063000.0,0.0,78000.0,-985000.0,-2048000.0,0.0,-952000.0,1639000.0,-3457000.0,0.0,747000.0,1837000.0,0.0,8202000.0,4670000.0,399000.0,15108000.0,1400000.0,5549000.0,10764000.0,4520000.0,10465000.0,6625000.0,47806000.0,1653000.0,0.0,9125000.0,12542000.0,14282000.0,19376000.0,0.0,95000.0,46200000.0,289000.0,13324000.0,-12102000.0,0.0,-12102000.0,1511000.0,-13773000.0,47290000.0,41809000.0,5481000.0,0.0,123000.0,83000.0,42015000.0,5275000.0,-521000.0,5275000.0,-663000.0,4754000.0,1093000.0,95000.0,3661000.0,1512000.0,5173000.0
298,L,654000.0,844000.0,1075000.0,24000.0,0.0,0.0,184000.0,2253000.0,-1450000.0,-1146000.0,158000.0,-2187000.0,-84000.0,0.0,196000.0,-144000.0,-166000.0,-13000.0,-113000.0,327000.0,4765000.0,2818000.0,0.0,4826000.0,13776000.0,45123000.0,15230000.0,346000.0,742000.0,1377000.0,15000.0,76594000.0,22343000.0,110000.0,3770000.0,26365000.0,10668000.0,16200000.0,0.0,5198000.0,53233000.0,3000.0,15196000.0,-223000.0,3187000.0,-223000.0,18163000.0,17675000.0,13105000.0,6789000.0,6316000.0,0.0,4164000.0,0.0,10953000.0,2152000.0,-1216000.0,2152000.0,-536000.0,936000.0,220000.0,5198000.0,716000.0,0.0,654000.0
299,LOW,3093000.0,1590000.0,563000.0,0.0,653000.0,-178000.0,-104000.0,5617000.0,-1167000.0,62000.0,63000.0,-3361000.0,-1121000.0,0.0,2560000.0,-75000.0,-2092000.0,-11000.0,153000.0,558000.0,100000.0,0.0,10458000.0,884000.0,12000000.0,12000.0,19949000.0,1082000.0,0.0,1365000.0,222000.0,34408000.0,6651000.0,795000.0,2389000.0,11974000.0,14394000.0,1606000.0,18000.0,0.0,27974000.0,433000.0,6241000.0,-240000.0,0.0,-240000.0,6434000.0,5352000.0,65017000.0,43343000.0,21674000.0,0.0,14328000.0,0.0,59124000.0,5893000.0,-692000.0,5893000.0,-657000.0,5201000.0,2108000.0,0.0,3093000.0,0.0,3062000.0
300,LYB,3836000.0,1009000.0,607000.0,-383000.0,383000.0,123000.0,0.0,5606000.0,-2243000.0,-18000.0,-188000.0,-2301000.0,-1395000.0,0.0,989000.0,-5000.0,-3349000.0,-9000.0,-53000.0,875000.0,1147000.0,3388000.0,3809000.0,343000.0,9599000.0,2021000.0,10137000.0,528000.0,550000.0,607000.0,192000.0,23442000.0,2529000.0,2000.0,502000.0,4540000.0,8405000.0,4424000.0,19000.0,25000.0,17369000.0,31000.0,12282000.0,-16456000.0,10191000.0,-1511000.0,6048000.0,4970000.0,29183000.0,23191000.0,5992000.0,99000.0,880000.0,0.0,24170000.0,5013000.0,220000.0,5013000.0,-322000.0,5233000.0,1386000.0,25000.0,3847000.0,-10000.0,3832000.0
301,MTB,1315114.0,200591.0,321827.0,0.0,0.0,0.0,-605386.0,1183411.0,-107693.0,1890952.0,277961.0,-720768.0,-523161.0,0.0,-3057003.0,3716364.0,-510134.0,0.0,-47491.0,725718.0,5000638.0,0.0,139206.0,1982636.0,8208416.0,16250468.0,675263.0,4593112.0,318770.0,93403177.0,0.0,123449206.0,95493876.0,2209471.0,0.0,98118818.0,7284364.0,1559402.0,0.0,0.0,106962584.0,79973.0,9222488.0,-724287.0,6676948.0,-292491.0,15255122.0,10564355.0,5105883.0,0.0,5105883.0,0.0,2192604.0,671468.0,2864072.0,2241811.0,-183413.0,0.0,0.0,2058398.0,743284.0,0.0,1315114.0,0.0,1223459.0
302,MAC,516995.0,342543.0,-387213.0,-7585.0,-8929.0,0.0,-26277.0,429534.0,0.0,13667.0,-24397.0,454066.0,-441608.0,0.0,763247.0,-53120.0,-867502.0,0.0,16098.0,94046.0,0.0,205225.0,0.0,49951.0,349222.0,1773558.0,7357310.0,0.0,208382.0,269676.0,38301.0,9958148.0,60580.0,162954.0,78626.0,582748.0,4802946.0,145286.0,116458.0,321281.0,5530980.0,1440.0,-488782.0,0.0,4593229.0,0.0,4105887.0,3897505.0,1085017.0,405946.0,679071.0,0.0,28217.0,0.0,782651.0,302366.0,253195.0,302366.0,-163675.0,555561.0,722.0,321281.0,554839.0,0.0,516216.0
303,M,627000.0,765000.0,407000.0,-1000.0,-266000.0,107000.0,-256000.0,1801000.0,-596000.0,0.0,-4000.0,-243000.0,-459000.0,0.0,-693000.0,6000.0,-1426000.0,0.0,132000.0,1297000.0,0.0,522000.0,5399000.0,57000.0,7626000.0,0.0,7017000.0,3897000.0,498000.0,813000.0,0.0,19851000.0,2177000.0,300000.0,2205000.0,5647000.0,6535000.0,3320000.0,0.0,-1000.0,15529000.0,3000.0,6088000.0,-2385000.0,617000.0,-896000.0,4323000.0,-72000.0,26564000.0,15666000.0,10898000.0,0.0,9202000.0,46000.0,24914000.0,1650000.0,-685000.0,1650000.0,-367000.0,965000.0,346000.0,-1000.0,619000.0,0.0,627000.0
304,MRO,-2140000.0,2418000.0,834000.0,67000.0,-137000.0,64000.0,33000.0,1139000.0,-1204000.0,55000.0,-1000.0,-833000.0,-162000.0,0.0,-1000.0,1000.0,1068000.0,-3000.0,1369000.0,2488000.0,0.0,748000.0,136000.0,290000.0,3665000.0,996000.0,16727000.0,115000.0,0.0,9591000.0,336000.0,31094000.0,967000.0,686000.0,458000.0,2240000.0,6581000.0,4732000.0,0.0,0.0,13553000.0,937000.0,12672000.0,-3514000.0,7446000.0,-83000.0,17541000.0,17426000.0,3198000.0,1358000.0,1840000.0,0.0,473000.0,217000.0,4594000.0,-1396000.0,232000.0,-1396000.0,-367000.0,-1164000.0,923000.0,0.0,-2087000.0,-53000.0,-2140000.0
305,MPC,1174000.0,2001000.0,540000.0,-674000.0,985000.0,-70000.0,0.0,4017000.0,-2892000.0,-288000.0,112000.0,-2967000.0,-719000.0,0.0,-1405000.0,1016000.0,-1294000.0,0.0,-244000.0,887000.0,0.0,3617000.0,5656000.0,241000.0,10401000.0,3827000.0,25765000.0,3587000.0,0.0,833000.0,17000.0,44413000.0,5593000.0,28000.0,531000.0,7146000.0,10544000.0,5520000.0,0.0,7646000.0,23210000.0,7000.0,10206000.0,-7716000.0,11060000.0,-234000.0,13557000.0,9970000.0,63517000.0,56815000.0,6702000.0,0.0,1605000.0,435000.0,60856000.0,2661000.0,-839000.0,2661000.0,-538000.0,1822000.0,609000.0,7646000.0,1213000.0,0.0,1173000.0
306,MKTX,126172.0,17838.0,22558.0,-10429.0,2547.0,0.0,3362.0,89747.0,-6385.0,-35091.0,414.0,-53180.0,-38495.0,0.0,0.0,0.0,-65294.0,-2758.0,-31485.0,168243.0,0.0,50668.0,0.0,2427.0,306063.0,118870.0,31104.0,0.0,63443.0,8562.0,8562.0,528042.0,14883.0,0.0,7848.0,57514.0,0.0,2515.0,0.0,0.0,60029.0,120.0,255140.0,-129558.0,342311.0,-12228.0,468013.0,404570.0,367730.0,113900.0,253830.0,0.0,46007.0,0.0,177745.0,189985.0,1617.0,189985.0,0.0,191602.0,65430.0,0.0,126172.0,0.0,126172.0
307,MAR,808000.0,188000.0,729000.0,0.0,0.0,0.0,-106000.0,1619000.0,-199000.0,0.0,-1000.0,-2346000.0,-374000.0,0.0,2529000.0,-24000.0,1497000.0,0.0,770000.0,858000.0,0.0,1695000.0,0.0,588000.0,3371000.0,728000.0,2335000.0,7598000.0,9270000.0,838000.0,116000.0,24140000.0,687000.0,309000.0,2080000.0,5147000.0,8197000.0,5439000.0,0.0,0.0,18783000.0,5000.0,6501000.0,-6957000.0,5808000.0,-497000.0,5357000.0,-11511000.0,3473000.0,901000.0,2572000.0,0.0,1152000.0,-509000.0,1663000.0,1810000.0,-571000.0,1810000.0,-234000.0,1239000.0,431000.0,0.0,808000.0,0.0,808000.0
308,MMC,1768000.0,438000.0,166000.0,-154000.0,55000.0,0.0,-245000.0,2007000.0,-253000.0,2000.0,4000.0,-1056000.0,-682000.0,0.0,385000.0,-119000.0,-1067000.0,-232000.0,-348000.0,1026000.0,0.0,3643000.0,0.0,215000.0,4884000.0,619000.0,725000.0,8369000.0,1608000.0,1985000.0,1097000.0,18190000.0,1969000.0,262000.0,146000.0,4082000.0,4495000.0,3341000.0,0.0,80000.0,11918000.0,561000.0,12388000.0,-7599000.0,842000.0,-5093000.0,6192000.0,-3785000.0,13211000.0,7461000.0,5750000.0,0.0,0.0,3086000.0,10547000.0,2664000.0,-184000.0,2664000.0,-189000.0,2480000.0,685000.0,80000.0,1795000.0,2000.0,1768000.0
309,MLM,425386.0,285253.0,69976.0,-25072.0,-8116.0,-47381.0,1417.0,688940.0,-470177.0,0.0,83203.0,-555020.0,-105036.0,0.0,97095.0,-2656.0,-252291.0,0.0,-118371.0,50038.0,0.0,457910.0,521624.0,56813.0,1086385.0,0.0,3423395.0,2159337.0,511312.0,120476.0,0.0,7300905.0,178598.0,180036.0,71140.0,546588.0,1506153.0,1105574.0,0.0,2612.0,3158315.0,630.0,935574.0,-130687.0,3334461.0,-130687.0,4139978.0,1469329.0,3578650.0,2665029.0,913621.0,0.0,253097.0,-6160.0,2911966.0,666684.0,-59656.0,666684.0,-81677.0,607028.0,181584.0,2612.0,425444.0,0.0,423611.0
310,MAS,493000.0,134000.0,227000.0,-132000.0,79000.0,-37000.0,51000.0,789000.0,-180000.0,72000.0,-16000.0,-124000.0,-128000.0,0.0,-412000.0,-71000.0,-1109000.0,-34000.0,-478000.0,990000.0,201000.0,917000.0,712000.0,0.0,2934000.0,18000.0,1060000.0,832000.0,154000.0,139000.0,68000.0,5137000.0,800000.0,2000.0,88000.0,1460000.0,2995000.0,785000.0,0.0,195000.0,5240000.0,318000.0,-381000.0,-235000.0,0.0,-235000.0,-298000.0,-1284000.0,7361000.0,4899000.0,2462000.0,0.0,1407000.0,0.0,6306000.0,1055000.0,-223000.0,1055000.0,-229000.0,832000.0,296000.0,195000.0,536000.0,0.0,487000.0
311,MA,4059000.0,373000.0,110000.0,-348000.0,145000.0,0.0,-561000.0,4637000.0,-215000.0,-783000.0,2000.0,-1163000.0,-837000.0,0.0,1972000.0,46000.0,-2344000.0,-50000.0,1080000.0,6721000.0,1614000.0,2480000.0,0.0,2413000.0,13228000.0,132000.0,733000.0,1756000.0,722000.0,2104000.0,307000.0,18675000.0,609000.0,0.0,3440000.0,7206000.0,5180000.0,605000.0,1134000.0,28000.0,12991000.0,0.0,19418000.0,-17945000.0,4183000.0,-924000.0,5656000.0,3178000.0,10776000.0,0.0,10776000.0,0.0,4526000.0,0.0,4899000.0,5877000.0,-231000.0,5877000.0,-95000.0,5646000.0,1587000.0,28000.0,4059000.0,0.0,4059000.0
312,MKC,472300.0,91600.0,-4400.0,-21000.0,47000.0,-39000.0,94500.0,658100.0,-153800.0,0.0,1400.0,-267100.0,-217800.0,0.0,55700.0,-29500.0,-371500.0,-13700.0,5800.0,118400.0,0.0,465200.0,756300.0,58300.0,1421800.0,250800.0,669400.0,1771400.0,424900.0,97600.0,0.0,4635900.0,450800.0,4100.0,5400.0,1422700.0,1054000.0,521100.0,0.0,11500.0,2997800.0,1084200.0,1056800.0,-514400.0,0.0,-514400.0,1626600.0,-569700.0,4411500.0,2579500.0,1832000.0,61000.0,1114000.0,0.0,3754500.0,657000.0,-31700.0,657000.0,-56000.0,625300.0,153000.0,11500.0,472300.0,0.0,472300.0
313,MXIM,227475.0,189611.0,205508.0,22313.0,4776.0,44086.0,-28525.0,721885.0,-69369.0,-60431.0,2380.0,62722.0,-342023.0,0.0,250000.0,-14817.0,-230343.0,0.0,554264.0,2105229.0,165439.0,256531.0,227929.0,51920.0,2807048.0,0.0,692551.0,490648.0,146540.0,97829.0,0.0,4234616.0,82535.0,0.0,61259.0,609403.0,990090.0,527309.0,0.0,0.0,2126802.0,284.0,2121749.0,-14219.0,0.0,-14219.0,2107814.0,1470626.0,2194719.0,895731.0,1298988.0,467161.0,288899.0,8555.0,1672551.0,522168.0,-237114.0,522168.0,-32676.0,285054.0,57579.0,0.0,227475.0,0.0,227475.0
