,index,Net Income,Depreciation,Adjustments To Net Income,Changes In Accounts Receivables,Changes In Liabilities,Changes In Inventories,Changes In Other Operating Activities,Total Cash Flow From Operating Activities,Capital Expenditure,Investments,Other Cash flows from Investing Activities,Total Cash Flows From Investing Activities,Dividends Paid,Sale Purchase of Stock,Net Borrowings,Other Cash Flows from Financing Activities,Total Cash Flows From Financing Activities,Effect Of Exchange Rate Changes,Change In Cash and Cash Equivalents,Cash And Cash Equivalents,Short Term Investments,Net Receivables,Inventory,Other Current Assets,Total Current Assets,Long Term Investments,"Property, plant and equipment",Goodwill,Intangible Assets,Other Assets,Deferred Long Term Asset Charges,Total Assets,Accounts Payable,Short/Current Long Term Debt,Other Current Liabilities,Total Current Liabilities,Long Term Debt,Other Liabilities,Deferred Long Term Liability Charges,Minority Interest,Total Liabilities,Common Stock,Retained Earnings,Treasury Stock,Capital Surplus,Other Stockholder Equity,Total stockholders' equity,Net Tangible Assets,Total Revenue,Cost of Revenue,Gross Profit,Research Development,Selling General and Administrative,Others,Total Operating Expenses,Operating Income or Loss,Total Other Income/Expenses Net,Earnings Before Interest and Taxes,Interest Expense,Income Before Tax,Income Tax Expense,Minority Interest,Net Income From Continuing Ops,Discontinued Operations,Net Income Applicable To Common Shares
426,STI,2775000.0,716000.0,-170000.0,0.0,0.0,0.0,-251000.0,2569000.0,-345000.0,-603000.0,-186000.0,-10151000.0,-936000.0,0.0,9661000.0,1809000.0,8165000.0,0.0,583000.0,5816000.0,1243000.0,602000.0,63000.0,4490000.0,16471000.0,33554000.0,3964000.0,6331000.0,2062000.0,153161000.0,0.0,215543000.0,162589000.0,0.0,1194000.0,172965000.0,15072000.0,3226000.0,0.0,103000.0,191263000.0,553000.0,19522000.0,-6945000.0,9022000.0,-1420000.0,22152000.0,15808000.0,9005000.0,0.0,9005000.0,0.0,5044000.0,430000.0,5474000.0,3531000.0,-199000.0,0.0,0.0,3332000.0,548000.0,103000.0,2784000.0,0.0,2668000.0
427,SIVB,973840.0,57906.0,-40363.0,0.0,0.0,0.0,3833.0,933562.0,-45865.0,420899.0,0.0,-4800375.0,0.0,0.0,-402318.0,5046331.0,4515277.0,0.0,648464.0,2992062.0,123611.0,55807.0,0.0,806061.0,4235680.0,24235839.0,129213.0,0.0,0.0,28327247.0,65433.0,56927979.0,49328900.0,0.0,170355.0,50453122.0,696465.0,513549.0,0.0,148634.0,51663136.0,53.0,3791838.0,-54120.0,1378438.0,-54120.0,5116209.0,5116209.0,2551102.0,0.0,2551102.0,0.0,1057866.0,87251.0,1145117.0,1405985.0,-43076.0,0.0,0.0,1362909.0,351561.0,148634.0,1011348.0,0.0,973840.0
428,SYMC,31000.0,379000.0,364000.0,113000.0,221000.0,0.0,84000.0,1495000.0,-207000.0,139000.0,-19000.0,-241000.0,-217000.0,0.0,-600000.0,-4000.0,-1209000.0,-28000.0,17000.0,1791000.0,252000.0,838000.0,0.0,143000.0,3186000.0,216000.0,790000.0,8450000.0,2250000.0,1046000.0,830000.0,15938000.0,165000.0,491000.0,2853000.0,3766000.0,3961000.0,2473000.0,93000.0,0.0,10200000.0,4771000.0,933000.0,34000.0,0.0,34000.0,5738000.0,-4962000.0,4731000.0,1050000.0,3681000.0,913000.0,1940000.0,0.0,4110000.0,621000.0,-513000.0,621000.0,-208000.0,108000.0,92000.0,0.0,16000.0,15000.0,31000.0
429,SYF,2790000.0,302000.0,6093000.0,0.0,0.0,0.0,437000.0,9342000.0,0.0,-1603000.0,-802000.0,-19036000.0,-534000.0,0.0,3180000.0,7475000.0,8253000.0,0.0,-1441000.0,9396000.0,0.0,0.0,0.0,980000.0,10376000.0,3764000.0,0.0,1024000.0,1137000.0,90491000.0,0.0,106792000.0,64019000.0,0.0,0.0,67942000.0,23996000.0,176000.0,0.0,0.0,92114000.0,1000.0,8986000.0,-3791000.0,9482000.0,-62000.0,14678000.0,12517000.0,7739000.0,0.0,7739000.0,0.0,3187000.0,669000.0,3856000.0,3883000.0,-239000.0,0.0,0.0,3644000.0,854000.0,0.0,2790000.0,0.0,2790000.0
430,SNPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,SYY,1430766.0,765498.0,360287.0,-37457.0,76897.0,-89737.0,-365444.0,2158632.0,-687815.0,0.0,0.0,-913665.0,-722158.0,0.0,328863.0,-307024.0,-1410469.0,11844.0,-153658.0,552325.0,0.0,4137835.0,3125413.0,20293.0,8003453.0,0.0,4521660.0,3955485.0,979812.0,609994.0,83666.0,18070404.0,4136482.0,744020.0,56793.0,6588746.0,7520327.0,1346553.0,0.0,37649.0,15525798.0,765175.0,10348628.0,-9990465.0,1383619.0,-1409269.0,2506957.0,-2428340.0,58727324.0,47641933.0,11085391.0,0.0,8590754.0,0.0,56232687.0,2494637.0,-538413.0,2494637.0,-395483.0,1956224.0,525458.0,37649.0,1430766.0,0.0,1430766.0
432,TMUS,2888000.0,6426000.0,2118000.0,-6215000.0,-867000.0,-201000.0,-250000.0,3899000.0,-5541000.0,0.0,21000.0,-579000.0,0.0,0.0,-1855000.0,-264000.0,-3336000.0,0.0,-16000.0,1203000.0,0.0,4369000.0,1084000.0,1625000.0,8281000.0,0.0,23359000.0,1901000.0,35757000.0,3170000.0,0.0,72468000.0,5487000.0,447000.0,1438000.0,10267000.0,25532000.0,8220000.0,0.0,0.0,47750000.0,0.0,-12954000.0,-338000.0,38010000.0,-332000.0,24718000.0,-12940000.0,43239000.0,18429000.0,24810000.0,0.0,12977000.0,0.0,37832000.0,5407000.0,-1490000.0,5407000.0,-1357000.0,3917000.0,1029000.0,0.0,2888000.0,0.0,2888000.0
433,TROW,1837500.0,159500.0,-51700.0,12700.0,111300.0,0.0,-12400.0,1619900.0,-168500.0,-771600.0,88400.0,-875500.0,-694300.0,0.0,0.0,470400.0,-1239500.0,-15400.0,-510500.0,1425200.0,0.0,571500.0,0.0,0.0,1996700.0,4133800.0,661300.0,665700.0,0.0,231800.0,109900.0,7689300.0,219300.0,0.0,63400.0,786000.0,0.0,38700.0,0.0,740300.0,824700.0,47600.0,5464100.0,-42000.0,654600.0,-42000.0,6124300.0,5458600.0,5372600.0,2246900.0,3125700.0,0.0,779500.0,0.0,3026400.0,2346200.0,38400.0,2346200.0,0.0,2384600.0,615900.0,740300.0,1768700.0,0.0,1793900.0
434,TTWO,333837.0,63605.0,365504.0,-98075.0,505865.0,-14403.0,-507513.0,843515.0,-66969.0,-128458.0,0.0,-223576.0,0.0,0.0,0.0,0.0,-463685.0,-10639.0,145615.0,826525.0,744485.0,453372.0,28200.0,646999.0,2827835.0,1823.0,127882.0,381717.0,676551.0,227257.0,134732.0,4243065.0,72797.0,0.0,1049711.0,1951794.0,0.0,250691.0,1028.0,0.0,2202485.0,1346.0,877626.0,-857761.0,2019369.0,-37189.0,2040580.0,982312.0,2668394.0,1516218.0,1152176.0,230170.0,672634.0,0.0,2459254.0,209140.0,23645.0,209140.0,-8032.0,232785.0,-101052.0,0.0,333837.0,0.0,333837.0
435,TPR,397500.0,260300.0,169700.0,-5600.0,-77300.0,30400.0,221700.0,996700.0,-267400.0,478400.0,0.0,-2164800.0,-384100.0,0.0,0.0,0.0,-249900.0,-11500.0,-1429500.0,1243400.0,6600.0,339900.0,673800.0,86300.0,2432600.0,0.0,885400.0,1484300.0,1732900.0,143100.0,24300.0,6678300.0,264300.0,0.0,97200.0,938200.0,1593900.0,895600.0,0.0,0.0,3433700.0,2900.0,119000.0,-82800.0,3205500.0,-82800.0,3244600.0,27400.0,5880000.0,1989300.0,3890700.0,0.0,2981600.0,0.0,4970900.0,909100.0,-312300.0,909100.0,-86300.0,596800.0,199300.0,0.0,397500.0,0.0,397500.0
436,TGT,2937000.0,2474000.0,545000.0,0.0,1127000.0,-900000.0,-210000.0,5973000.0,-3516000.0,15000.0,0.0,-3416000.0,-1335000.0,0.0,-281000.0,0.0,-3644000.0,0.0,-1087000.0,1556000.0,0.0,1100000.0,9497000.0,209000.0,12519000.0,10000.0,27498000.0,633000.0,66000.0,564000.0,0.0,41290000.0,9761000.0,1168000.0,1998000.0,15014000.0,11259000.0,2752000.0,0.0,0.0,29993000.0,43000.0,6017000.0,-805000.0,6042000.0,-805000.0,11297000.0,10598000.0,75356000.0,53299000.0,22057000.0,0.0,15606000.0,0.0,71129000.0,4227000.0,-551000.0,4227000.0,-461000.0,3676000.0,746000.0,0.0,2930000.0,7000.0,2937000.0
437,TEL,2565000.0,667000.0,-492000.0,-269000.0,201000.0,-247000.0,-28000.0,2451000.0,-935000.0,0.0,-29000.0,-1094000.0,-588000.0,0.0,-319000.0,-36000.0,-1722000.0,-5000.0,-370000.0,848000.0,0.0,2361000.0,1857000.0,472000.0,6199000.0,0.0,3497000.0,5684000.0,1704000.0,3302000.0,2144000.0,20386000.0,1548000.0,963000.0,1300000.0,4410000.0,3137000.0,2008000.0,0.0,0.0,9555000.0,157000.0,12114000.0,-1440000.0,0.0,-306000.0,10831000.0,3443000.0,13988000.0,9243000.0,4745000.0,680000.0,1591000.0,-12000.0,11502000.0,2486000.0,-246000.0,2486000.0,-107000.0,2240000.0,-344000.0,0.0,2584000.0,-19000.0,2565000.0
438,FTI,-1921600.0,550400.0,2158400.0,-664100.0,-486000.0,-339400.0,707600.0,-185400.0,-368100.0,0.0,0.0,-460200.0,-238100.0,0.0,461700.0,-225800.0,-444800.0,-107000.0,-1197400.0,5540000.0,0.0,4526800.0,1251200.0,371900.0,11781200.0,394500.0,3259800.0,7607600.0,1176700.0,564700.0,232400.0,24784500.0,2600300.0,67400.0,5466500.0,9134400.0,4124300.0,1056400.0,0.0,69800.0,14315100.0,450500.0,1114200.0,-1362100.0,10197000.0,-1362100.0,10399600.0,1615300.0,12552900.0,10273000.0,2279900.0,189200.0,1140600.0,0.0,11602800.0,950100.0,-2438200.0,950100.0,-482300.0,-1488100.0,422700.0,69800.0,-1910800.0,0.0,-1921600.0
439,TFX,200802.0,178680.0,97459.0,-23412.0,62404.0,-37198.0,-10351.0,437378.0,-80795.0,0.0,1548.0,-196394.0,-62165.0,0.0,-93500.0,-73423.0,-206433.0,-10948.0,23603.0,357161.0,0.0,366286.0,427778.0,1322.0,1236169.0,0.0,432766.0,2246579.0,2325052.0,37425.0,2446.0,6277991.0,106709.0,86625.0,180870.0,582456.0,2079993.0,1075564.0,0.0,0.0,3738013.0,47248.0,2427599.0,-509630.0,574761.0,-341085.0,2539978.0,-2031653.0,2448383.0,1028541.0,1419842.0,106208.0,825711.0,0.0,1960460.0,487923.0,-268295.0,487923.0,-103020.0,219628.0,23196.0,0.0,196432.0,4370.0,200802.0
440,TXN,5580000.0,905000.0,56000.0,71000.0,-7000.0,-282000.0,662000.0,7189000.0,-1131000.0,1067000.0,-23000.0,-78000.0,-2555000.0,0.0,1000000.0,-47000.0,-6329000.0,0.0,782000.0,2438000.0,1795000.0,1207000.0,2217000.0,308000.0,8097000.0,25000.0,3183000.0,4362000.0,717000.0,753000.0,295000.0,17137000.0,478000.0,749000.0,103000.0,2474000.0,4319000.0,1350000.0,0.0,0.0,8143000.0,1741000.0,37906000.0,-32603000.0,1950000.0,-473000.0,8994000.0,3915000.0,15784000.0,5507000.0,10277000.0,1559000.0,1776000.0,0.0,9160000.0,6624000.0,62000.0,6624000.0,-125000.0,6686000.0,1106000.0,0.0,5580000.0,0.0,5537000.0
441,TXT,1222000.0,437000.0,-244000.0,50000.0,-63000.0,41000.0,-303000.0,1107000.0,-369000.0,0.0,178000.0,620000.0,-20000.0,0.0,-131000.0,-4000.0,-1864000.0,-18000.0,-155000.0,987000.0,0.0,1485000.0,3818000.0,324000.0,7494000.0,0.0,2615000.0,2218000.0,0.0,1800000.0,0.0,14264000.0,1099000.0,0.0,1768000.0,3673000.0,2808000.0,1932000.0,0.0,0.0,9072000.0,30000.0,5407000.0,-1891000.0,1646000.0,-1762000.0,5192000.0,2974000.0,13972000.0,11625000.0,2347000.0,0.0,1199000.0,0.0,12824000.0,1148000.0,236000.0,1148000.0,-135000.0,1384000.0,162000.0,0.0,1222000.0,0.0,1222000.0
442,TMO,2938000.0,2267000.0,-92000.0,-366000.0,201000.0,-324000.0,-81000.0,4543000.0,-758000.0,0.0,-9000.0,-1253000.0,-266000.0,0.0,-1556000.0,-51000.0,-2237000.0,-297000.0,756000.0,2103000.0,0.0,4595000.0,3005000.0,922000.0,10625000.0,64000.0,4165000.0,25347000.0,14978000.0,1053000.0,0.0,56232000.0,1615000.0,575000.0,997000.0,6147000.0,17839000.0,4651000.0,0.0,0.0,28646000.0,432000.0,18696000.0,-6163000.0,14621000.0,-2498000.0,27586000.0,-12739000.0,24358000.0,13489000.0,10869000.0,967000.0,6013000.0,0.0,20469000.0,3889000.0,-627000.0,3889000.0,-667000.0,3262000.0,324000.0,0.0,2938000.0,0.0,2938000.0
443,TIF,586400.0,229000.0,96800.0,-30800.0,52700.0,-270500.0,-27200.0,531800.0,-282100.0,240000.0,12200.0,-29900.0,-263800.0,0.0,-1100.0,-2500.0,-674300.0,-5700.0,-178100.0,792600.0,62700.0,245400.0,2428000.0,0.0,3759500.0,36300.0,1026700.0,38700.0,61000.0,410800.0,215800.0,5333000.0,217100.0,0.0,266700.0,718100.0,883400.0,600600.0,0.0,13500.0,2202100.0,1200.0,2045600.0,-204800.0,1275400.0,-204800.0,3117400.0,3017700.0,4442100.0,1631100.0,2811000.0,0.0,2035500.0,0.0,3666600.0,775500.0,-32000.0,775500.0,-39700.0,743500.0,157100.0,13500.0,586400.0,0.0,586400.0
444,TWTR,1205596.0,313698.0,-486631.0,-130871.0,-1533.0,0.0,221726.0,1339711.0,-483934.0,-1546077.0,-5000.0,-2055513.0,0.0,0.0,1059649.0,-94973.0,978116.0,-14296.0,248018.0,1894444.0,4314957.0,788700.0,0.0,3041.0,7111036.0,25800.0,885078.0,1227269.0,45025.0,868364.0,808459.0,10162572.0,145186.0,897328.0,78678.0,1516311.0,1730922.0,85351.0,0.0,0.0,3356978.0,4.0,-1454073.0,-65311.0,8324974.0,-65311.0,6805594.0,5533300.0,3042359.0,964697.0,2077662.0,552458.0,1067579.0,0.0,2584734.0,457625.0,-34081.0,457625.0,-132606.0,423544.0,-782052.0,0.0,1205596.0,0.0,1205596.0
445,TJX,3059798.0,819655.0,53030.0,-23532.0,198212.0,-465429.0,405760.0,4088459.0,-1125139.0,474935.0,26652.0,-623552.0,-922596.0,0.0,-7115.0,0.0,-3097481.0,-95674.0,271752.0,3030229.0,0.0,346298.0,4579033.0,8136.0,8469222.0,0.0,5255208.0,97552.0,137957.0,366090.0,6467.0,14326029.0,2644143.0,0.0,1735870.0,5531374.0,2233616.0,1269175.0,0.0,0.0,9277423.0,1217183.0,4461744.0,-630321.0,0.0,-630321.0,5048606.0,4813097.0,38972934.0,27831177.0,11141757.0,0.0,6923564.0,0.0,34754741.0,4218193.0,-44982.0,4218193.0,-64839.0,4173211.0,1113413.0,0.0,3059798.0,0.0,3059798.0
446,TMK,701466.0,13000.0,-705009.0,0.0,0.0,0.0,682131.0,1277647.0,-45092.0,-832581.0,1987.0,-896223.0,-71421.0,0.0,199519.0,-133960.0,-391520.0,12559.0,2463.0,121026.0,63288.0,415157.0,0.0,311580.0,911051.0,16634924.0,135000.0,441591.0,4137925.0,835231.0,0.0,23095722.0,350826.0,6875.0,113671.0,772345.0,1357185.0,15551015.0,0.0,0.0,17680545.0,121218.0,5213468.0,-443923.0,524414.0,319475.0,5415177.0,4973586.0,4303751.0,3070419.0,1233332.0,0.0,9000.0,230793.0,3350004.0,953747.0,-91076.0,953747.0,-90076.0,863671.0,162161.0,0.0,701510.0,-44.0,701466.0
447,TSS,576656.0,283744.0,133743.0,-37605.0,2718.0,0.0,-48427.0,1041667.0,-113266.0,0.0,-4183.0,-1294149.0,-94557.0,0.0,664634.0,-145781.0,282507.0,-7116.0,22909.0,471156.0,0.0,527175.0,18089.0,76305.0,1140783.0,180661.0,383074.0,4114838.0,1331238.0,318115.0,7773.0,7468709.0,97956.0,20807.0,165040.0,515601.0,3843394.0,477661.0,145598.0,0.0,4882803.0,20277.0,3478650.0,-1102910.0,189889.0,-60223.0,2585906.0,-2860170.0,4028211.0,2492482.0,1535729.0,0.0,696691.0,0.0,3189173.0,839038.0,-134118.0,839038.0,-163357.0,704920.0,127003.0,0.0,577917.0,0.0,576656.0
448,TSCO,532357.0,177351.0,40241.0,0.0,43413.0,-136334.0,45721.0,694394.0,-278530.0,0.0,0.0,-276314.0,-147087.0,0.0,-21996.0,-346.0,-440929.0,0.0,-22849.0,86299.0,0.0,4111.0,1589542.0,0.0,1794399.0,3222.0,1134464.0,93192.0,31300.0,28685.0,6607.0,3085262.0,619981.0,26250.0,1768.0,938107.0,381100.0,174965.0,0.0,0.0,1523442.0,1375.0,3213895.0,-2476863.0,823413.0,3814.0,1561820.0,1437328.0,7911046.0,5208518.0,2702528.0,0.0,1823440.0,0.0,7209309.0,701737.0,-18352.0,701737.0,-18352.0,683385.0,151028.0,0.0,532357.0,0.0,532357.0
449,TDG,957062.0,128851.0,-82289.0,-43811.0,18075.0,-10808.0,-4189.0,1022173.0,-73341.0,0.0,57383.0,-683577.0,0.0,0.0,1094997.0,-66980.0,1085600.0,-1740.0,1422456.0,2073017.0,0.0,704310.0,805292.0,0.0,3657287.0,97286.0,388333.0,6223290.0,1788404.0,42867.0,0.0,12197467.0,173603.0,76345.0,45256.0,900382.0,12502088.0,603468.0,0.0,0.0,14005938.0,569.0,-2246578.0,-771204.0,1208742.0,4100.0,-1808471.0,-9820165.0,3811126.0,1612736.0,2198390.0,0.0,442495.0,0.0,2127685.0,1683441.0,-697884.0,1683441.0,-663008.0,985557.0,24021.0,0.0,961536.0,-4474.0,900914.0
450,TRV,2523000.0,803000.0,-302000.0,-393000.0,710000.0,0.0,-3342000.0,4380000.0,0.0,-1951000.0,-374000.0,-2329000.0,-814000.0,0.0,-9000.0,0.0,-2012000.0,-10000.0,29000.0,373000.0,3985000.0,7518000.0,0.0,13779000.0,25655000.0,67387000.0,0.0,3937000.0,2465000.0,4789000.0,445000.0,104233000.0,51057000.0,100000.0,14860000.0,66017000.0,6464000.0,8858000.0,0.0,0.0,81339000.0,23144000.0,35204000.0,-35454000.0,0.0,-1859000.0,22894000.0,18612000.0,30282000.0,22672000.0,7610000.0,0.0,4297000.0,0.0,26969000.0,3313000.0,-352000.0,3313000.0,-352000.0,2961000.0,438000.0,0.0,2523000.0,0.0,2504000.0
451,TRIP,113000.0,49000.0,130000.0,-8000.0,41000.0,0.0,46000.0,405000.0,-61000.0,48000.0,-12000.0,-49000.0,0.0,0.0,-238000.0,0.0,-358000.0,-16000.0,-18000.0,655000.0,15000.0,212000.0,0.0,0.0,915000.0,12000.0,154000.0,756000.0,217000.0,113000.0,27000.0,2167000.0,15000.0,0.0,280000.0,393000.0,0.0,220000.0,0.0,0.0,696000.0,0.0,1043000.0,-609000.0,1037000.0,-62000.0,1471000.0,498000.0,1615000.0,86000.0,1529000.0,275000.0,950000.0,0.0,1427000.0,188000.0,-15000.0,188000.0,-12000.0,173000.0,60000.0,0.0,113000.0,0.0,113000.0
452,TSN,3024000.0,933000.0,-718000.0,-2000.0,-44000.0,-207000.0,-144000.0,2963000.0,-1200000.0,-5000.0,-24000.0,-1906000.0,-431000.0,0.0,-332000.0,-14000.0,-1102000.0,-3000.0,-48000.0,270000.0,1000.0,1723000.0,3513000.0,181000.0,5688000.0,97000.0,6169000.0,9739000.0,6759000.0,657000.0,0.0,29109000.0,1694000.0,1306000.0,877000.0,5031000.0,7962000.0,3305000.0,0.0,8000.0,16298000.0,45000.0,12329000.0,-3958000.0,4387000.0,-15000.0,12803000.0,-3695000.0,40052000.0,34825000.0,5227000.0,0.0,2012000.0,0.0,36837000.0,3215000.0,-470000.0,3215000.0,-350000.0,2745000.0,-282000.0,8000.0,3027000.0,0.0,3024000.0
453,UDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,ULTA,658559.0,279158.0,63601.0,-36387.0,78256.0,-122019.0,64254.0,956127.0,-319400.0,117899.0,0.0,-215107.0,0.0,0.0,0.0,0.0,-609214.0,0.0,131806.0,409251.0,0.0,136168.0,1214329.0,16997.0,1914861.0,0.0,1226029.0,10870.0,4317.0,35095.0,0.0,3191172.0,404016.0,0.0,199054.0,823736.0,0.0,547218.0,0.0,0.0,1370954.0,592.0,1105863.0,-24908.0,738671.0,0.0,1820218.0,1805031.0,6716615.0,4307304.0,2409311.0,0.0,1535464.0,0.0,5862535.0,854080.0,5061.0,854080.0,0.0,859141.0,200582.0,0.0,658559.0,0.0,658559.0
455,USB,7096000.0,467000.0,3001000.0,0.0,0.0,0.0,0.0,10564000.0,0.0,-440000.0,-471000.0,-8977000.0,-2366000.0,0.0,6638000.0,-1740000.0,361000.0,0.0,1948000.0,18353000.0,0.0,0.0,172000.0,5999000.0,25592000.0,118015000.0,2457000.0,9369000.0,3392000.0,308549000.0,0.0,467374000.0,345475000.0,0.0,0.0,360463000.0,41340000.0,13914000.0,0.0,628000.0,415717000.0,21000.0,59065000.0,-22510000.0,8469000.0,-2322000.0,45045000.0,35075000.0,20813000.0,0.0,20813000.0,0.0,10594000.0,1380000.0,11974000.0,8839000.0,-161000.0,0.0,0.0,8678000.0,1554000.0,628000.0,7124000.0,0.0,6784000.0
456,UAA,-46302.0,181768.0,-203333.0,186834.0,26413.0,109919.0,331880.0,628230.0,-170385.0,-39207.0,-4597.0,-202904.0,0.0,0.0,-190000.0,295.0,-189868.0,12467.0,247925.0,557403.0,0.0,665646.0,1019496.0,142057.0,2593628.0,1600.0,826868.0,546494.0,41793.0,234639.0,112420.0,4245022.0,560884.0,25000.0,389678.0,1315977.0,703834.0,208340.0,0.0,0.0,2228151.0,148.0,1139082.0,-38987.0,916628.0,-38987.0,2016871.0,1428584.0,5193185.0,2831913.0,2361272.0,0.0,2176239.0,0.0,5014252.0,178933.0,-245787.0,178933.0,-33568.0,-66854.0,-20552.0,0.0,-46302.0,0.0,-46302.0
457,UA,-46302.0,181768.0,-203333.0,186834.0,26413.0,109919.0,331880.0,628230.0,-170385.0,-39207.0,-4597.0,-202904.0,0.0,0.0,-190000.0,295.0,-189868.0,12467.0,247925.0,557403.0,0.0,665646.0,1019496.0,142057.0,2593628.0,1600.0,826868.0,546494.0,41793.0,234639.0,112420.0,4245022.0,560884.0,25000.0,389678.0,1315977.0,703834.0,208340.0,0.0,0.0,2228151.0,148.0,1139082.0,-38987.0,916628.0,-38987.0,2016871.0,1428584.0,5193185.0,2831913.0,2361272.0,0.0,2176239.0,0.0,5014252.0,178933.0,-245787.0,178933.0,-33568.0,-66854.0,-20552.0,0.0,-46302.0,0.0,-46302.0
458,UNP,5966000.0,2191000.0,655000.0,-262000.0,-125000.0,7000.0,-24000.0,8686000.0,-3437000.0,0.0,-37000.0,-3411000.0,-2299000.0,0.0,5350000.0,-48000.0,-5222000.0,0.0,53000.0,1273000.0,60000.0,1755000.0,742000.0,333000.0,4163000.0,1912000.0,52055000.0,0.0,624000.0,393000.0,0.0,59147000.0,872000.0,1466000.0,1269000.0,4626000.0,20925000.0,13173000.0,0.0,0.0,38724000.0,2779000.0,45284000.0,-32089000.0,4449000.0,-1415000.0,20423000.0,19799000.0,22832000.0,11077000.0,11755000.0,0.0,-13000.0,1022000.0,14277000.0,8555000.0,-814000.0,8555000.0,-870000.0,7741000.0,1775000.0,0.0,5966000.0,0.0,5966000.0
459,UAL,2129000.0,2118000.0,1101000.0,-29000.0,793000.0,0.0,-53000.0,6181000.0,-4177000.0,-75000.0,155000.0,-4563000.0,0.0,0.0,-121000.0,-54000.0,-1410000.0,0.0,208000.0,1694000.0,2256000.0,1346000.0,985000.0,0.0,7194000.0,966000.0,27152000.0,4523000.0,3159000.0,1798000.0,0.0,44792000.0,2363000.0,1230000.0,7286000.0,13212000.0,12215000.0,8236000.0,0.0,0.0,34797000.0,3000.0,6668000.0,-2796000.0,6120000.0,-803000.0,9995000.0,2313000.0,41303000.0,27925000.0,13378000.0,0.0,1769000.0,5590000.0,37524000.0,3779000.0,-1121000.0,3779000.0,-659000.0,2658000.0,529000.0,0.0,2129000.0,0.0,2129000.0
460,UNH,11986000.0,1822000.0,1005000.0,-1351000.0,564000.0,0.0,1081000.0,15713000.0,-2063000.0,-4099000.0,-226000.0,-12385000.0,-3320000.0,0.0,4134000.0,-1517000.0,-4365000.0,-78000.0,-1115000.0,10866000.0,3458000.0,18250000.0,0.0,12980000.0,35660000.0,31522000.0,5758000.0,58910000.0,12025000.0,8346000.0,0.0,152221000.0,36596000.0,1973000.0,14640000.0,53209000.0,34581000.0,8204000.0,0.0,4531000.0,95994000.0,10000.0,55846000.0,-4160000.0,0.0,-4160000.0,51696000.0,-19239000.0,226247000.0,172401000.0,53846000.0,0.0,34074000.0,0.0,208903000.0,17344000.0,-1400000.0,17344000.0,-1400000.0,15944000.0,3562000.0,4531000.0,12382000.0,0.0,11986000.0
461,UPS,4791000.0,2207000.0,3671000.0,-421000.0,1034000.0,0.0,1429000.0,12711000.0,-6283000.0,-87000.0,1000.0,-6330000.0,-3011000.0,0.0,-1622000.0,-288000.0,-5692000.0,-91000.0,598000.0,4225000.0,810000.0,10132000.0,421000.0,621000.0,16210000.0,32000.0,26576000.0,3811000.0,2075000.0,1312000.0,141000.0,50016000.0,5188000.0,3000.0,1296000.0,14087000.0,19578000.0,12920000.0,0.0,16000.0,46979000.0,9000.0,8006000.0,-4994000.0,0.0,-4962000.0,3021000.0,-2865000.0,71861000.0,58731000.0,13130000.0,0.0,1362000.0,5465000.0,66403000.0,5458000.0,561000.0,5458000.0,-605000.0,6019000.0,1228000.0,16000.0,4791000.0,0.0,4791000.0
462,URI,1096000.0,308000.0,120000.0,-115000.0,49000.0,-20000.0,40000.0,2853000.0,-1627000.0,-3000.0,22000.0,-4551000.0,0.0,0.0,2236000.0,-24000.0,1397000.0,-8000.0,-309000.0,43000.0,0.0,1545000.0,109000.0,0.0,1761000.0,0.0,614000.0,5058000.0,1084000.0,9616000.0,0.0,18133000.0,536000.0,903000.0,185000.0,2116000.0,10844000.0,1770000.0,0.0,0.0,14730000.0,1000.0,4101000.0,-3107000.0,2408000.0,-237000.0,3403000.0,-2739000.0,8047000.0,4617000.0,3430000.0,0.0,1038000.0,0.0,5963000.0,2084000.0,-608000.0,2084000.0,-481000.0,1476000.0,380000.0,0.0,1096000.0,0.0,1096000.0
463,UTX,5269000.0,2433000.0,-625000.0,-3030000.0,2651000.0,-537000.0,161000.0,6322000.0,-1902000.0,0.0,4000.0,-16973000.0,-2170000.0,0.0,10579000.0,-155000.0,7965000.0,-120000.0,-2806000.0,6152000.0,0.0,17757000.0,10083000.0,1511000.0,35503000.0,0.0,12297000.0,48112000.0,26424000.0,8852000.0,1646000.0,134211000.0,11080000.0,2876000.0,6930000.0,31368000.0,41192000.0,20932000.0,830000.0,2273000.0,93492000.0,22514000.0,57823000.0,-41891000.0,0.0,-9409000.0,38446000.0,-36090000.0,66501000.0,49838000.0,16663000.0,2462000.0,6029000.0,-651000.0,57678000.0,8823000.0,-543000.0,8823000.0,-1225000.0,8280000.0,2626000.0,2273000.0,5654000.0,0.0,5269000.0
