,index,Net Income,Depreciation,Adjustments To Net Income,Changes In Accounts Receivables,Changes In Liabilities,Changes In Inventories,Changes In Other Operating Activities,Total Cash Flow From Operating Activities,Capital Expenditure,Investments,Other Cash flows from Investing Activities,Total Cash Flows From Investing Activities,Dividends Paid,Sale Purchase of Stock,Net Borrowings,Other Cash Flows from Financing Activities,Total Cash Flows From Financing Activities,Effect Of Exchange Rate Changes,Change In Cash and Cash Equivalents,Cash And Cash Equivalents,Short Term Investments,Net Receivables,Inventory,Other Current Assets,Total Current Assets,Long Term Investments,"Property, plant and equipment",Goodwill,Intangible Assets,Other Assets,Deferred Long Term Asset Charges,Total Assets,Accounts Payable,Short/Current Long Term Debt,Other Current Liabilities,Total Current Liabilities,Long Term Debt,Other Liabilities,Deferred Long Term Liability Charges,Minority Interest,Total Liabilities,Common Stock,Retained Earnings,Treasury Stock,Capital Surplus,Other Stockholder Equity,Total stockholders' equity,Net Tangible Assets,Total Revenue,Cost of Revenue,Gross Profit,Research Development,Selling General and Administrative,Others,Total Operating Expenses,Operating Income or Loss,Total Other Income/Expenses Net,Earnings Before Interest and Taxes,Interest Expense,Income Before Tax,Income Tax Expense,Minority Interest,Net Income From Continuing Ops,Discontinued Operations,Net Income Applicable To Common Shares
426,STI,1933000.0,786000.0,-286000.0,0.0,0.0,0.0,1052000.0,3552000.0,-186000.0,-1494000.0,-173000.0,-5316000.0,-539000.0,0.0,-8892000.0,9263000.0,-866000.0,0.0,-2630000.0,4322000.0,962000.0,52000.0,63000.0,3572000.0,13671000.0,28095000.0,1502000.0,6337000.0,1325000.0,139887000.0,0.0,190817000.0,149830000.0,0.0,799000.0,155720000.0,8462000.0,3198000.0,0.0,108000.0,167380000.0,550000.0,14686000.0,-2226000.0,9094000.0,-462000.0,22104000.0,15749000.0,7867000.0,0.0,7867000.0,0.0,4551000.0,430000.0,4981000.0,2886000.0,-179000.0,0.0,0.0,2707000.0,764000.0,108000.0,1943000.0,0.0,1863000.0
427,SIVB,343904.0,40008.0,-65610.0,0.0,0.0,0.0,39149.0,339197.0,-53918.0,-4168153.0,0.0,-6495736.0,0.0,0.0,1113550.0,4712822.0,5848782.0,0.0,-307757.0,1099765.0,125391.0,48662.0,0.0,528537.0,1977438.0,25863907.0,102625.0,0.0,0.0,16742733.0,73941.0,44686703.0,39142776.0,0.0,154699.0,40254246.0,796702.0,302524.0,0.0,135097.0,41353472.0,52.0,1993646.0,15404.0,1189032.0,15404.0,3198134.0,3198134.0,1383536.0,0.0,1383536.0,0.0,682805.0,71702.0,754507.0,629029.0,-25455.0,0.0,0.0,603574.0,228754.0,135097.0,374820.0,0.0,343904.0
428,SYMC,2488000.0,271000.0,-2708000.0,38000.0,-49000.0,0.0,-8000.0,802000.0,-272000.0,977000.0,-63000.0,7173000.0,-393913.0,0.0,150000.0,-58000.0,-4770000.0,-96000.0,3109000.0,5983000.0,42000.0,556000.0,0.0,378000.0,6959000.0,157000.0,957000.0,3148000.0,443000.0,103000.0,0.0,11767000.0,175000.0,0.0,3639000.0,4033000.0,2207000.0,1851000.0,0.0,0.0,8091000.0,4309000.0,-655000.0,22000.0,0.0,22000.0,3676000.0,85000.0,3600000.0,615000.0,2985000.0,748000.0,1587000.0,0.0,3007000.0,593000.0,-201000.0,593000.0,-75000.0,392000.0,1213000.0,0.0,-821000.0,3309000.0,2488000.0
429,SYF,2214000.0,174000.0,3086000.0,0.0,0.0,0.0,873000.0,6184000.0,0.0,-1564000.0,272000.0,-10803000.0,-214000.0,0.0,-3147000.0,8263000.0,5116000.0,0.0,497000.0,12325000.0,0.0,0.0,0.0,391000.0,12716000.0,2825000.0,0.0,949000.0,701000.0,66799000.0,0.0,83990000.0,43367000.0,0.0,0.0,47107000.0,24279000.0,0.0,0.0,0.0,71386000.0,1000.0,3293000.0,-41000.0,9351000.0,-41000.0,12604000.0,10954000.0,6795000.0,0.0,6795000.0,0.0,2417000.0,628000.0,3045000.0,3750000.0,-219000.0,0.0,0.0,3531000.0,1317000.0,0.0,2214000.0,0.0,2214000.0
430,SNPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,SYY,686773.0,553021.0,62852.0,-11741.0,72516.0,-125232.0,322195.0,1555484.0,-542830.0,0.0,-20126.0,-654346.0,-695274.0,0.0,4557026.0,-204366.0,3897562.0,-81702.0,4716998.0,5130044.0,0.0,3353381.0,2691823.0,226017.0,11494304.0,12597.0,3982143.0,1959817.0,154809.0,385611.0,0.0,17989281.0,2881953.0,4979301.0,0.0,9399615.0,2271825.0,1016313.0,0.0,41304.0,12687753.0,765175.0,8751985.0,-5470935.0,1213999.0,-923197.0,5260224.0,3145598.0,48680752.0,40129236.0,8551516.0,0.0,6759686.0,0.0,46888922.0,1791830.0,-783683.0,1791830.0,-254807.0,1008147.0,321374.0,41304.0,686773.0,0.0,686773.0
432,TMUS,733000.0,4603000.0,1430000.0,830000.0,693000.0,-2495000.0,-195000.0,5414000.0,-4724000.0,-2997000.0,96000.0,-9560000.0,-55000.0,0.0,3498000.0,79000.0,3413000.0,0.0,-733000.0,4582000.0,2998000.0,4202000.0,1295000.0,1813000.0,14890000.0,0.0,20000000.0,1683000.0,24549000.0,1291000.0,0.0,62413000.0,6137000.0,20000.0,1488000.0,9528000.0,25397000.0,7609000.0,0.0,0.0,45856000.0,0.0,-22108000.0,-1000.0,38666000.0,-1000.0,16557000.0,-9675000.0,32467000.0,14898000.0,17569000.0,0.0,10189000.0,0.0,29690000.0,2777000.0,-1799000.0,2777000.0,-1496000.0,978000.0,245000.0,0.0,733000.0,0.0,678000.0
433,TROW,1223000.0,126300.0,86600.0,-3200.0,98200.0,0.0,7100.0,1530500.0,-151300.0,269700.0,-9400.0,109000.0,-534500.0,0.0,0.0,915000.0,-1973300.0,-2100.0,-333800.0,1172300.0,0.0,448400.0,0.0,0.0,1646500.0,1993100.0,607100.0,665700.0,0.0,194500.0,113800.0,5106900.0,170600.0,0.0,21200.0,344900.0,0.0,0.0,0.0,0.0,344900.0,50100.0,3970700.0,86600.0,654600.0,86600.0,4762000.0,4096300.0,4200600.0,1595100.0,2605500.0,0.0,238900.0,341400.0,2301700.0,1898900.0,103500.0,1898900.0,0.0,2002400.0,779400.0,687200.0,1223000.0,0.0,1206900.0
434,TTWO,-8302.0,28960.0,92302.0,49348.0,322487.0,3809.0,-364124.0,261305.0,-37280.0,-286887.0,-349.0,-324516.0,0.0,0.0,0.0,1421.0,-48047.0,-1120.0,-112378.0,798742.0,470820.0,168527.0,15888.0,538030.0,2045276.0,0.0,77127.0,217080.0,219440.0,31354.0,0.0,2590277.0,30448.0,0.0,720614.0,1220411.0,497935.0,290546.0,17915.0,0.0,2008892.0,1038.0,-166997.0,-341284.0,1088628.0,-37896.0,581385.0,144865.0,1413698.0,791202.0,622496.0,119807.0,390761.0,0.0,1330570.0,83128.0,-121478.0,83128.0,-29239.0,-38350.0,-30048.0,0.0,-8302.0,0.0,-8302.0
435,TPR,402400.0,191800.0,174200.0,300.0,64400.0,29200.0,75100.0,937400.0,-199300.0,116500.0,0.0,-612900.0,-371800.0,0.0,756200.0,-16000.0,389300.0,-13900.0,699900.0,1291800.0,234000.0,219500.0,485100.0,203000.0,2506500.0,406000.0,732600.0,434200.0,359900.0,227700.0,115800.0,4666900.0,222800.0,11300.0,93300.0,834700.0,879100.0,463200.0,0.0,0.0,2177000.0,2800.0,-189600.0,-77700.0,2754400.0,-77700.0,2489900.0,1695800.0,4191600.0,1273300.0,2918300.0,0.0,2290600.0,0.0,3563900.0,627700.0,-16100.0,627700.0,-11900.0,611600.0,209200.0,0.0,402400.0,0.0,402400.0
436,TGT,3363000.0,2213000.0,-108000.0,0.0,-362000.0,-316000.0,1168000.0,5958000.0,-1438000.0,24000.0,19000.0,508000.0,-1362000.0,0.0,-85000.0,0.0,-4630000.0,0.0,1836000.0,4046000.0,0.0,736000.0,8601000.0,533000.0,14130000.0,27000.0,25217000.0,133000.0,61000.0,694000.0,0.0,40262000.0,7418000.0,823000.0,2439000.0,12622000.0,11945000.0,2738000.0,84000.0,0.0,27305000.0,50000.0,8188000.0,-629000.0,5348000.0,-629000.0,12957000.0,12763000.0,73785000.0,52241000.0,21544000.0,0.0,14473000.0,0.0,68683000.0,5102000.0,-179000.0,5102000.0,-607000.0,4923000.0,1602000.0,0.0,3321000.0,42000.0,3363000.0
437,TEL,2420000.0,616000.0,-545000.0,-210000.0,7000.0,-220000.0,-86000.0,1930000.0,-600000.0,0.0,-13000.0,636000.0,-502000.0,0.0,-184000.0,-17000.0,-1623000.0,-71000.0,872000.0,3329000.0,0.0,2120000.0,1615000.0,345000.0,7885000.0,0.0,2920000.0,4824000.0,1555000.0,3405000.0,2144000.0,20589000.0,1143000.0,498000.0,1457000.0,3575000.0,3386000.0,4043000.0,0.0,0.0,11004000.0,182000.0,6673000.0,-1629000.0,4359000.0,-373000.0,9585000.0,3206000.0,12233000.0,8110000.0,4123000.0,627000.0,1504000.0,21000.0,10241000.0,1992000.0,-417000.0,1992000.0,-136000.0,1575000.0,337000.0,0.0,1238000.0,1182000.0,2420000.0
438,FTI,14400.0,338700.0,121500.0,232700.0,-282600.0,-128300.0,395100.0,700300.0,-325500.0,0.0,-36700.0,-335100.0,-98700.0,0.0,-126800.0,98300.0,-127200.0,-320600.0,-82600.0,3170350.258,0.0,3288840.619,468422.482,254032.039,7276242.193,181265.273,2796524.572,3777355.417,113494.434,700624.491,467445.018,14845506.38,2693890.85,800543.036,3077056.747,7655172.413,1765951.67,488297.583,0.0,9231.605,9909421.667,98615.259,48981.808,2431061.634,2348194.407,2491012.761,4926853.109,1036003.258,11471900.0,9975100.0,1496800.0,95500.0,689600.0,0.0,10760200.0,711700.0,-561200.0,711700.0,-148900.0,150500.0,136500.0,9231.605,14000.0,0.0,14400.0
439,TFX,244863.0,98893.0,-56442.0,398.0,-117.0,-8371.0,-3027.0,300810.0,-61448.0,0.0,1548.0,-154848.0,-56532.0,0.0,-15657.0,-18388.0,-85583.0,-25249.0,35130.0,338366.0,0.0,262416.0,330275.0,7301.0,1003839.0,0.0,316123.0,1295852.0,1199975.0,55985.0,2341.0,3871774.0,66305.0,417350.0,24310.0,664120.0,641850.0,554711.0,0.0,1821.0,1860681.0,43517.0,2016176.0,-490548.0,440127.0,-371124.0,2009272.0,-486555.0,1799490.0,845587.0,953903.0,52119.0,573558.0,0.0,1471264.0,328226.0,-83580.0,328226.0,-61323.0,244646.0,7838.0,1821.0,236808.0,8905.0,244863.0
440,TXN,2986000.0,1085000.0,138000.0,77000.0,-142000.0,93000.0,101000.0,4397000.0,-551000.0,125000.0,14000.0,-302000.0,-1444000.0,0.0,-502000.0,-3000.0,-4294000.0,0.0,-199000.0,1000000.0,2218000.0,1165000.0,1691000.0,0.0,7074000.0,34000.0,2596000.0,4362000.0,1629000.0,535000.0,201000.0,16230000.0,386000.0,1000000.0,95000.0,2555000.0,3120000.0,609000.0,0.0,0.0,6284000.0,1741000.0,31176000.0,-24600000.0,1629000.0,-532000.0,9946000.0,3955000.0,13000000.0,5425000.0,7575000.0,1267000.0,1776000.0,-2000.0,8785000.0,4215000.0,1000.0,4215000.0,-90000.0,4216000.0,1230000.0,0.0,2986000.0,0.0,2943000.0
441,TXT,697000.0,461000.0,103000.0,-14000.0,43000.0,-239000.0,-32000.0,1090000.0,-420000.0,0.0,46000.0,-388000.0,-22000.0,0.0,-295000.0,-9000.0,-504000.0,-15000.0,183000.0,946000.0,0.0,1047000.0,4144000.0,341000.0,7624000.0,0.0,2492000.0,2023000.0,0.0,2399000.0,778000.0,14708000.0,1063000.0,0.0,1460000.0,3792000.0,2435000.0,2376000.0,0.0,0.0,9744000.0,36000.0,5298000.0,-1957000.0,1587000.0,-1398000.0,4964000.0,2941000.0,13423000.0,11018000.0,2405000.0,0.0,1304000.0,0.0,12322000.0,1101000.0,-130000.0,1101000.0,-130000.0,971000.0,273000.0,0.0,698000.0,-1000.0,697000.0
442,TMO,1975000.0,1668000.0,-316000.0,-149000.0,-3000.0,-141000.0,-92000.0,2942000.0,-423000.0,12000.0,-5000.0,-1093000.0,-241000.0,0.0,-1942000.0,-6000.0,-2617000.0,-130000.0,-898000.0,452100.0,0.0,2763000.0,1991700.0,534400.0,5741200.0,39200.0,2448800.0,18827600.0,12758300.0,1019200.0,0.0,40834300.0,822200.0,1002200.0,642900.0,4146300.0,11436600.0,3901200.0,0.0,0.0,19484100.0,411900.0,12142300.0,-3005200.0,11801200.0,-1997300.0,21350200.0,-10235700.0,16965000.0,9200000.0,7765000.0,692000.0,4566000.0,5000.0,14463000.0,2502000.0,-566000.0,2502000.0,-422500.0,1936000.0,-44000.0,0.0,1980000.0,-5000.0,1975000.0
443,TIF,463900.0,202500.0,143400.0,-16700.0,-10700.0,63700.0,-31800.0,817400.0,-252700.0,-26400.0,900.0,-278200.0,-203400.0,0.0,-2500.0,-200.0,-426100.0,500.0,113600.0,843600.0,43000.0,208500.0,2225000.0,0.0,3508400.0,31800.0,935800.0,38500.0,69800.0,537300.0,382800.0,5121600.0,127800.0,84200.0,196500.0,729900.0,790000.0,672200.0,0.0,18100.0,2192100.0,1300.0,2012500.0,-278100.0,1175700.0,-278100.0,2911400.0,2803100.0,4104900.0,1613600.0,2491300.0,0.0,1722400.0,0.0,3336000.0,768900.0,-59000.0,768900.0,-49000.0,709900.0,246000.0,18100.0,463900.0,0.0,463900.0
444,TWTR,-521031.0,275023.0,658002.0,-216585.0,76355.0,0.0,4317.0,383066.0,-347280.0,-488830.0,-14667.0,-902421.0,0.0,0.0,-117535.0,8982.0,-62998.0,-16900.0,-599253.0,911471.0,2583877.0,638694.0,0.0,9804.0,4381792.0,14200.0,735299.0,1122728.0,141015.0,47405.0,0.0,6442439.0,134081.0,0.0,49950.0,506039.0,1455095.0,53563.0,0.0,0.0,2074392.0,3.0,-2093477.0,-45566.0,6507087.0,-45566.0,4368047.0,3104304.0,2218032.0,729256.0,1488776.0,806648.0,1132164.0,0.0,2668068.0,-450036.0,-83269.0,-450036.0,-98178.0,-533305.0,-12274.0,0.0,-521031.0,0.0,-521031.0
445,TJX,2277658.0,616696.0,67446.0,-27357.0,216265.0,-506633.0,244826.0,2956915.0,-889380.0,-116631.0,26652.0,-1063115.0,-544271.0,0.0,566956.0,64680.0,-2195427.0,-96675.0,-398302.0,2095473.0,352313.0,238072.0,3695113.0,28643.0,6772560.0,0.0,4137575.0,193911.0,149900.0,236485.0,13831.0,11490431.0,2203050.0,0.0,1222044.0,4402230.0,1615003.0,1080909.0,0.0,0.0,7183356.0,663496.0,4311051.0,-667472.0,0.0,-667472.0,4307075.0,3963264.0,30944938.0,22034523.0,8910415.0,0.0,5205715.0,0.0,27240238.0,3704700.0,-46400.0,3704700.0,-60269.0,3658300.0,1380642.0,0.0,2277658.0,0.0,2277658.0
446,TMK,527100.0,8000.0,-610044.0,0.0,0.0,0.0,645811.0,1120050.0,-36957.0,-576040.0,18.0,-633350.0,-66899.0,0.0,1978.0,-78216.0,-525705.0,34369.0,-4636.0,61383.0,54766.0,344552.0,0.0,522758.0,983459.0,14098462.0,83000.0,441591.0,3617135.0,629566.0,0.0,19853213.0,272898.0,249753.0,1568944.0,2331971.0,743733.0,12721957.0,0.0,0.0,15797661.0,130218.0,3614369.0,-171319.0,482284.0,231947.0,4055552.0,3613961.0,3766065.0,2699378.0,1066687.0,0.0,9700.0,185494.0,2923236.0,842829.0,-76642.0,842829.0,-76642.0,766187.0,249894.0,0.0,516293.0,10807.0,527100.0
447,TSS,364044.0,132536.0,53931.0,-39218.0,-3987.0,0.0,-33238.0,602034.0,-54640.0,0.0,42.0,-204024.0,-73677.0,0.0,-52807.0,19329.0,-290754.0,-7111.0,100145.0,389328.0,0.0,366027.0,15114.0,49802.0,858232.0,106118.0,289898.0,1545424.0,733390.0,344833.0,6242.0,3877895.0,52213.0,50078.0,127932.0,338932.0,1373878.0,289330.0,247811.0,29074.0,2005803.0,20277.0,2256058.0,-675208.0,241891.0,-33544.0,1843018.0,-435796.0,2779541.0,1855181.0,924360.0,0.0,390253.0,0.0,2245434.0,534107.0,-15113.0,534107.0,-40701.0,518994.0,151364.0,29074.0,367630.0,1411.0,364044.0
448,TSCO,410395.0,123569.0,14285.0,0.0,56426.0,-168925.0,4180.0,456212.0,-236496.0,0.0,0.0,-235912.0,-103101.0,0.0,149493.0,-1380.0,-207621.0,0.0,12679.0,63813.0,0.0,3763.0,1284375.0,0.0,1439461.0,0.0,847576.0,10258.0,0.0,73531.0,55194.0,2370826.0,427249.0,0.0,5449.0,671284.0,150000.0,139256.0,0.0,0.0,977532.0,1352.0,2225601.0,-1429790.0,596131.0,0.0,1393294.0,1383036.0,6226507.0,4083333.0,2143174.0,0.0,1369097.0,0.0,5575999.0,650508.0,-2891.0,650508.0,-2891.0,647617.0,237222.0,0.0,410395.0,0.0,410395.0
449,TDG,447212.0,90158.0,-11412.0,-25418.0,13480.0,-25974.0,-51828.0,520938.0,-54871.0,0.0,-79695.0,-1679149.0,0.0,0.0,935939.0,57334.0,1054947.0,-2251.0,-105515.0,714033.0,0.0,444072.0,591401.0,0.0,1786587.0,8180.0,260684.0,4686220.0,1539851.0,22413.0,0.0,8303935.0,142822.0,68197.0,20592.0,657594.0,8156113.0,528534.0,0.0,0.0,9342241.0,551.0,-1717232.0,-271949.0,950324.0,-96009.0,-1038306.0,-7264377.0,2707115.0,1239808.0,1467307.0,0.0,302924.0,0.0,1596951.0,1110164.0,-473340.0,1110164.0,-418785.0,636824.0,189612.0,0.0,447212.0,-31654.0,443847.0
450,TRV,3439000.0,818000.0,-104000.0,-185000.0,248000.0,0.0,-4667000.0,3434000.0,0.0,839000.0,-417000.0,317000.0,-739000.0,0.0,-8000.0,55000.0,-3733000.0,-12000.0,6000.0,380000.0,4671000.0,6437000.0,0.0,13926000.0,25414000.0,64787000.0,0.0,3573000.0,2128000.0,4282000.0,296000.0,100184000.0,48648000.0,0.0,12021000.0,60769000.0,6244000.0,9573000.0,0.0,0.0,76586000.0,22172000.0,29945000.0,-28519000.0,0.0,-157000.0,23598000.0,19746000.0,26815000.0,17608000.0,9207000.0,0.0,4094000.0,0.0,21702000.0,5113000.0,-373000.0,5113000.0,-373000.0,4740000.0,1301000.0,0.0,3439000.0,0.0,3414000.0
451,TRIP,198000.0,47000.0,91000.0,-31000.0,35000.0,0.0,46000.0,418000.0,-109000.0,53000.0,2000.0,-58000.0,0.0,0.0,-140000.0,12000.0,-189000.0,-12000.0,159000.0,614000.0,47000.0,180000.0,0.0,0.0,865000.0,37000.0,176000.0,732000.0,247000.0,71000.0,25000.0,2128000.0,10000.0,0.0,211000.0,312000.0,200000.0,120000.0,0.0,0.0,716000.0,0.0,826000.0,-155000.0,741000.0,-63000.0,1412000.0,433000.0,1492000.0,58000.0,1434000.0,207000.0,901000.0,0.0,1259000.0,233000.0,6000.0,233000.0,-10000.0,239000.0,41000.0,0.0,198000.0,0.0,198000.0
452,TSN,1220000.0,701000.0,290000.0,66000.0,-162000.0,220000.0,48000.0,2570000.0,-854000.0,14000.0,31000.0,-270000.0,-147000.0,0.0,-1494000.0,17000.0,-2035000.0,-15000.0,250000.0,688000.0,2000.0,1620000.0,2878000.0,193000.0,5381000.0,93000.0,5176000.0,6667000.0,5168000.0,484000.0,0.0,22969000.0,1662000.0,715000.0,488000.0,3535000.0,5975000.0,3753000.0,0.0,15000.0,13263000.0,42000.0,6813000.0,-1471000.0,4307000.0,-90000.0,9691000.0,-2144000.0,41373000.0,37226000.0,4147000.0,0.0,1681000.0,0.0,38907000.0,2466000.0,-545000.0,2466000.0,-293000.0,1921000.0,697000.0,15000.0,1224000.0,0.0,1220000.0
453,UDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,ULTA,320008.0,165049.0,15596.0,-12552.0,5396.0,-180564.0,60146.0,375874.0,-299167.0,20209.0,0.0,-278958.0,0.0,0.0,0.0,9497.0,-140225.0,0.0,-43309.0,345840.0,130000.0,64992.0,761793.0,0.0,1375173.0,0.0,847600.0,0.0,0.0,8145.0,0.0,2230918.0,196174.0,0.0,67198.0,396227.0,0.0,391805.0,0.0,0.0,788032.0,641.0,832215.0,-11685.0,621715.0,0.0,1442886.0,1442886.0,3924116.0,2539783.0,1384333.0,0.0,863354.0,0.0,3417819.0,506297.0,1143.0,506297.0,0.0,507440.0,187432.0,0.0,320008.0,0.0,320008.0
455,USB,5879000.0,481000.0,2422000.0,0.0,0.0,0.0,0.0,8782000.0,0.0,-5084000.0,-1526000.0,-21150000.0,-2019000.0,0.0,-2260000.0,18290000.0,12861000.0,0.0,493000.0,8947000.0,0.0,0.0,331000.0,5505000.0,16223000.0,110876000.0,2513000.0,9361000.0,3350000.0,279530000.0,0.0,421853000.0,300400000.0,500000.0,0.0,329879000.0,31578000.0,13579000.0,0.0,686000.0,375036000.0,21000.0,46377000.0,-14144000.0,8376000.0,-1019000.0,40630000.0,30431000.0,18524000.0,0.0,18524000.0,0.0,8938000.0,1382000.0,10320000.0,8204000.0,-174000.0,0.0,0.0,8030000.0,2097000.0,686000.0,5933000.0,0.0,5608000.0
456,UAA,232573.0,100940.0,176166.0,-191876.0,-22583.0,-278524.0,378.0,14541.0,-298928.0,-6534.0,-2553.0,-847475.0,-2927.0,0.0,384798.0,-947.0,381433.0,-11822.0,-463323.0,129852.0,0.0,433638.0,783031.0,3811.0,1498763.0,12000.0,538531.0,585181.0,75686.0,155809.0,92157.0,2865970.0,200460.0,42000.0,43415.0,478810.0,625570.0,93368.0,0.0,0.0,1197748.0,144.0,1076533.0,-45013.0,636558.0,-45013.0,1668222.0,1007355.0,3963313.0,2057766.0,1905547.0,0.0,1483100.0,0.0,3554766.0,408547.0,-21862.0,408547.0,-14828.0,386685.0,154112.0,0.0,232573.0,0.0,232573.0
457,UA,232573.0,100940.0,176166.0,-191876.0,-22583.0,-278524.0,378.0,14541.0,-298928.0,-6534.0,-2553.0,-847475.0,-2927.0,0.0,384798.0,-947.0,381433.0,-11822.0,-463323.0,129852.0,0.0,433638.0,783031.0,3811.0,1498763.0,12000.0,538531.0,585181.0,75686.0,155809.0,92157.0,2865970.0,200460.0,42000.0,43415.0,478810.0,625570.0,93368.0,0.0,0.0,1197748.0,144.0,1076533.0,-45013.0,636558.0,-45013.0,1668222.0,1007355.0,3963313.0,2057766.0,1905547.0,0.0,1483100.0,0.0,3554766.0,408547.0,-21862.0,408547.0,-14828.0,386685.0,154112.0,0.0,232573.0,0.0,232573.0
458,UNP,4772000.0,2012000.0,737000.0,255000.0,-276000.0,-24000.0,-47000.0,7344000.0,-4650000.0,-60000.0,-77000.0,-4476000.0,-2344000.0,0.0,2772000.0,-26000.0,-3063000.0,0.0,-195000.0,1391000.0,0.0,1356000.0,736000.0,647000.0,4130000.0,1410000.0,48305000.0,0.0,561000.0,194000.0,0.0,54600000.0,743000.0,594000.0,984000.0,3206000.0,13607000.0,17085000.0,0.0,0.0,33898000.0,2776000.0,30233000.0,-16724000.0,4417000.0,-1195000.0,20702000.0,20141000.0,21813000.0,10825000.0,10988000.0,0.0,-29000.0,924000.0,13761000.0,8052000.0,-396000.0,8052000.0,-622000.0,7656000.0,2884000.0,0.0,4772000.0,0.0,4772000.0
459,UAL,7340000.0,1726000.0,-2815000.0,-15000.0,-19000.0,0.0,-318000.0,5992000.0,-2747000.0,190000.0,-136000.0,-2607000.0,0.0,0.0,-1228000.0,-50000.0,-2495000.0,0.0,890000.0,3006000.0,2190000.0,1128000.0,738000.0,26000.0,7828000.0,0.0,20792000.0,4523000.0,4136000.0,3582000.0,2037000.0,40861000.0,1869000.0,1224000.0,6836000.0,12414000.0,9673000.0,9081000.0,0.0,0.0,31895000.0,4000.0,3457000.0,-2441000.0,7946000.0,-831000.0,8966000.0,307000.0,37864000.0,24133000.0,13731000.0,0.0,1543000.0,4877000.0,32372000.0,5492000.0,-1273000.0,5492000.0,-620000.0,4219000.0,-3121000.0,0.0,7340000.0,0.0,7340000.0
460,UNH,5813000.0,1263000.0,153000.0,-591000.0,1517000.0,0.0,1155000.0,9740000.0,-1556000.0,-531000.0,-144000.0,-18395000.0,-1786000.0,0.0,14607000.0,216000.0,12239000.0,-156000.0,3428000.0,10923000.0,1988000.0,13324000.0,0.0,0.0,28641000.0,18239000.0,3229000.0,44453000.0,10023000.0,6669000.0,0.0,111254000.0,24724000.0,2647000.0,11540000.0,42898000.0,25342000.0,7553000.0,0.0,1631000.0,75793000.0,10000.0,37125000.0,-3334000.0,29000.0,-3334000.0,33830000.0,-20646000.0,157107000.0,120081000.0,37026000.0,0.0,24312000.0,0.0,146086000.0,11021000.0,-790000.0,11021000.0,-790000.0,10231000.0,4363000.0,1631000.0,5868000.0,0.0,5813000.0
461,UPS,4844000.0,2084000.0,756000.0,-452000.0,-147000.0,0.0,345000.0,7430000.0,-2379000.0,-1027000.0,-30000.0,-5309000.0,-2525000.0,0.0,3588000.0,-175000.0,-1565000.0,-117000.0,439000.0,2730000.0,1996000.0,7134000.0,308000.0,1040000.0,13208000.0,261000.0,18352000.0,3419000.0,1549000.0,1522000.0,255000.0,38311000.0,2587000.0,53000.0,1539000.0,10696000.0,11348000.0,13776000.0,0.0,21000.0,35820000.0,9000.0,6001000.0,-3540000.0,0.0,-3489000.0,2470000.0,-2498000.0,58363000.0,43975000.0,14388000.0,0.0,1362000.0,4636000.0,50695000.0,7668000.0,-326000.0,7668000.0,-341000.0,7342000.0,2498000.0,21000.0,4844000.0,0.0,4844000.0
462,URI,585000.0,268000.0,248000.0,-11000.0,-8000.0,8000.0,-81000.0,1995000.0,-1098000.0,-3000.0,12000.0,-1170000.0,0.0,0.0,87000.0,-74000.0,-775000.0,-29000.0,21000.0,179000.0,0.0,930000.0,69000.0,0.0,1294000.0,0.0,445000.0,3243000.0,905000.0,6196000.0,0.0,12083000.0,271000.0,607000.0,119000.0,1233000.0,7555000.0,1819000.0,0.0,0.0,10607000.0,1000.0,1088000.0,-1810000.0,2197000.0,-250000.0,1476000.0,-2672000.0,5817000.0,3308000.0,2509000.0,0.0,714000.0,0.0,4290000.0,1527000.0,-564000.0,1527000.0,-446000.0,963000.0,378000.0,0.0,585000.0,0.0,585000.0
463,UTX,7608000.0,1863000.0,-2319000.0,-438000.0,490000.0,-766000.0,-55000.0,6383000.0,-1652000.0,596000.0,8880000.0,6206000.0,-2184000.0,0.0,775000.0,-517000.0,-10785000.0,-174000.0,1630000.0,7075000.0,0.0,10653000.0,8135000.0,843000.0,26706000.0,0.0,8732000.0,27301000.0,15603000.0,8124000.0,1961000.0,87484000.0,6875000.0,179000.0,7266000.0,22618000.0,19320000.0,16580000.0,0.0,1608000.0,58518000.0,16033000.0,49956000.0,-38631000.0,0.0,-7724000.0,27358000.0,-15546000.0,56098000.0,40431000.0,15667000.0,2279000.0,5886000.0,-713000.0,47883000.0,8215000.0,-1748000.0,8215000.0,-945000.0,6467000.0,2111000.0,1608000.0,4356000.0,3612000.0,7608000.0
